link,headline,source,date,description,category
https://edition.cnn.com/2024/09/14/sport/canelo-alvarez-edgar-berlanga-preview-spt-intl/index.html,Canelo Álvarez says he is ‘the best fighter in the world’ after retaining his unified super middleweight titles,CNN,2024-09-14,"Mexican superstar Saúl ‘Canelo’ Álvarez put his WBC, WBA and WBO super middleweight championships on the line on Saturday against the undefeated Edgar Berlanga, and came out victorious.",sports
https://edition.cnn.com/2024/09/15/sport/arch-manning-five-touchdown-win-spt-intl/index.html,"Arch Manning, nephew of Peyton and Eli, stars with five touchdown game and leads Texas Longhorns to huge win",CNN,2024-09-15,The Manning dynasty looks to be in safe hands with its newest quarterback Arch Manning. The 19-year-old put up a breakout performance worthy of the name in the Texas Longhorns’ 56-7 win over the UTSA Roadrunners on Saturday.,sports
https://edition.cnn.com/2024/09/10/sport/tyreek-hill-what-we-know-miami-dolphins-detainment-spt/index.html,What we know about the police detention of Miami Dolphins star Tyreek Hill,CNN,2024-09-10,"It’s been an eventful few days for Miami Dolphins star Tyreek Hill, who was handcuffed and detained by Miami-Dade Police shortly before his team’s opening game Sunday.",sports
https://edition.cnn.com/2024/08/28/sport/vinicius-jr-racism-real-madrid-spain-spt-intl/index.html,Vinícius Jr. tells CNN that he and Real Madrid teammates would walk off the pitch in reaction to racist abuse,CNN,2024-08-28,Vinícius Jr. breaks down in tears. The painful toll of the racism he faces with uncomfortable regularity when playing for Real Madrid is clear to see in his face.,sports
https://edition.cnn.com/2024/09/08/sport/video/jannik-sinner-us-open-win-scholes-digvid,Sinner describes ‘huge achievement’ of winning US Open,CNN,2024-09-08,Sinner describes ‘huge achievement’ of winning US Open,sports
https://edition.cnn.com/2024/08/28/sport/video/vinicius-jr-real-madrid-kylian-mbappe-spt-intl,Vinícius Jr. tells CNN that Real Madrid is out to win the treble for the first time in club history,CNN,2024-08-28,Vinícius Jr. tells CNN that Real Madrid is out to win the treble for the first time in club history,sports
https://edition.cnn.com/2024/08/31/sport/video/tara-hunter-woodhall-olympics-paralympics-ldn-digvid,Olympic and Paralympic couple aim for a golden sweep,CNN,2024-08-31,Olympic and Paralympic couple aim for a golden sweep,sports
https://edition.cnn.com/2024/09/15/sport/nfl-week-2-sunday-how-to-watch-spt-intl/index.html,2024 NFL Week 2: How to watch Sunday’s games and the standout matchups,CNN,2024-09-15,"Some teams are Super Bowl contenders, while some teams’ seasons are over; the first week of the NFL season is rife with overreaction from fans.",sports
https://edition.cnn.com/2024/09/10/sport/djokovic-nadal-federer-mens-tennis-change-impact-spt-intl/index.html,None of the Big Three has won a grand slam this year. They leave a legacy which has transformed tennis on and off the court.,CNN,2024-09-10,"When a star bursts into light, it is more often than not part of a multiple star system, gravitationally bound to its other counterparts, orbiting around the center of gravity between them, each one’s cosmic position utterly dependent on the other.",sports
https://edition.cnn.com/2024/09/09/sport/paralympics-closing-ceremony-paris-spt-intl/index.html,Paralympics end with dazzling closing ceremony at Stade de France in Paris,CNN,2024-09-09,"More than a month after the Olympic Games got underway in the pouring rain, it seemed fitting that the Paralympics came to a close in similar fashion at a wet closing ceremony in Paris.",sports
https://edition.cnn.com/2024/09/15/sport/lionel-messi-inter-miami-philadelphia-union-spt-intl/index.html,Lionel Messi makes history and scores two goals in four minutes on his dazzling return from injury layoff,CNN,2024-09-15,"Lionel Messi marked his return from injury in typical Messi-style on Saturday – scoring two goals in four minutes, assisting with another, and setting yet another Major League Soccer (MLS) record.",sports
https://edition.cnn.com/2024/09/14/sport/rebecca-cheptegei-military-funeral-spt-intl/index.html,Ugandan athlete who died after her partner set her on fire gets a military funeral,CNN,2024-09-14,"Thousands of mourners in Uganda paid respects to Rebecca Cheptegei, the Olympic athlete who died last week in Kenya after her partner set her on fire, at a military funeral in a remote town near the Kenyan border.",sports
https://edition.cnn.com/2024/08/30/sport/keegan-bradley-ryder-cup-captain-gotm-spt-intl/index.html,‘I felt like having friends was going to hurt me’: Keegan Bradley on his breathless turn from outsider to Ryder Cup captain,CNN,2024-08-30,"Major champion, seven-time PGA Tour winner, Ryder Cup captain – Keegan Bradley’s career CV is already the kind most golfers would take in a heartbeat, but that hasn’t stopped the American from harboring regrets.",sports
https://edition.cnn.com/2024/09/13/sport/joe-schmidt-death-detroit-lions-nfl-spt-intl/index.html,"Joe Schmidt, Detroit Lions linebacker and Pro Football Hall of Famer, dies aged 92",CNN,2024-09-13,"Joe Schmidt, a Detroit Lions legend and Hall of Famer, has died at the age of 92, his family said in statement published by the Pro Football Hall of Fame.",sports
https://edition.cnn.com/2024/09/12/sport/shohei-ohtani-50-50-chase-cubs-spt-intl/index.html,Shohei Ohtani edges closer to historic 50-50 season with home run and steal in Dodgers win over Cubs,CNN,2024-09-12,"Shohei Ohtani moved to within touching distance of MLB history on Wednesday night, as he picked up his 47th home run and 48th stolen base of the year in his bid to achieve the league’s first ever 50-50 season.",sports
https://edition.cnn.com/2024/09/14/sport/erling-haaland-goalscoring-record-manchester-city-brentford-spt-intl/index.html,Erling Haaland sets another Premier League goalscoring record in his sensational start to the season,CNN,2024-09-14,"Since joining Manchester City, Erling Haaland has broken record after record, setting expectations for himself that are seemingly impossible to reach.",sports
https://edition.cnn.com/2024/09/08/sport/video/tyreek-hill-detained-miami-dolphins-nfl-riddell-digvid,"Video shows Miami Dolphins player on the ground, detained by police",CNN,2024-09-08,"Video shows Miami Dolphins player on the ground, detained by police",sports
https://edition.cnn.com/2023/02/05/sport/head-injury-suicide-female-athletes-intl-spt-cmd/index.html,These young female athletes died by suicide. They all had head injuries in common,CNN,2023-02-05,"Kelly Catlin and Ellie Soutter never met, but they had a lot in common.",sports
https://edition.cnn.com/2024/09/13/sport/caitlin-clark-single-season-assists-record-spt-intl/index.html,Indiana Fever’s Caitlin Clark breaks WNBA single-season assists record in loss to Las Vegas Aces,CNN,2024-09-13,"Caitlin Clark added another milestone to her historic rookie campaign, breaking the WNBA single-season assists record in the Indiana Fever’s 78-74 loss to the Las Vegas Aces on Friday night at Gainbridge Fieldhouse.",sports
https://edition.cnn.com/2024/08/27/sport/vinicius-jr-real-madrid-ballon-dor-kylian-mbappe-spt-intl/index.html,Ballon d’Or favorite Vinícius Jr world exclusive: ‘I want to make history with Real Madrid’,CNN,2024-08-27,"Real Madrid superstar Vinícius Jr. has his sights set on reaching even greater heights this season, as the Brazilian told CNN Sport in part one of a world exclusive interview that Los Blancos could win a historic treble this season, adding that he hopes to emulate his Brazilian heroes by winning the Ballon d’Or.",sports
https://edition.cnn.com/2024/09/11/sport/tadej-pogacar-cycling-profile-spt-intl/index.html,"Tadej Pogačar: ‘The odds are pretty good to have five Tours de France, but that’s not the goal I want’",CNN,2024-09-11,"When Tadej Pogačar surged ahead of great rival Jonas Vingegaard at the top of the Col de la Couillole, clapping his chest and stretching out his arms as he crossed the finish line, it all but confirmed his return to the pinnacle of cycling in thrilling fashion.",sports
https://edition.cnn.com/2024/09/06/sport/video/olympian-murder-rebecca-cheptegei-athlete-femicide-problem-kenya-davies-pkg-digvid,Olympian murder highlights athlete femicide problem in Kenya,CNN,2024-09-06,Olympian murder highlights athlete femicide problem in Kenya,sports
https://edition.cnn.com/2024/09/12/sport/lael-wilcox-cycle-around-world-record-spt-intl/index.html,American Lael Wilcox becomes fastest woman to cycle around the world,CNN,2024-09-12,"American Lael Wilcox has broken the world record for the fastest woman to cycle around the world, traversing 21 countries and 18,125 miles in three and a half months.",sports
https://edition.cnn.com/2024/08/27/sport/video/vinicius-jr-ballon-dor-real-madrid-spt-intl,World exclusive: Real Madrid star Vinícius Jr. tells CNN he wants to follow in the footsteps of Brazil’s all-time greats,CNN,2024-08-27,World exclusive: Real Madrid star Vinícius Jr. tells CNN he wants to follow in the footsteps of Brazil’s all-time greats,sports
https://edition.cnn.com/2024/09/14/sport/sean-omalley-suga-ufc-profile-spt-intl/index.html,Sean ‘Suga’ O’Malley: Meet the UFC champion who is ‘just so sweet to watch’,CNN,2024-09-14,"Three men sit on a sofa. The one on the right warbles on a flute, the middle strums a guitar and the one on the left slowly taps away on a tambourine.",sports
https://edition.cnn.com/2024/09/07/sport/us-open-final-pegula-sabalenka-spt-intl/index.html,World No. 2 Aryna Sabalenka wins US Open over American Jessica Pegula for third grand slam singles title,CNN,2024-09-07,Aryna Sabalenka would not be denied hoisting the US Open championship trophy this year.,sports
https://edition.cnn.com/2024/09/12/americas/el-salvador-returners-bukele-crackdown/index.html,Critics denounce their government as a dictatorship. But these people say they’ve never felt so free,CNN,2024-09-12,"For decades, life choices were bleak for many in El Salvador: Leave or die. Dubbed the “murder capital of the world,” there was an average of a homicide an hour in early 2016, in this country of just 6 million people — two million fewer than call New York City home. Gang warfare drove an exodus of Salvadorans, mostly north to the US. But now, the security situation is so different that people are returning, even after building good new lives over decades in the US.",world
